date,age,Inf,Pneum,A20_B99_excl_bac,A16_A19,A16,A17,A18,A19,A20_A48,A39,A50_A79,A80_B34,B05_B06,B20_B24,B35_B49,B45,B50_B89,B99,C00_D49,D50_D89,A20_B99_a_D50_D89,E00_E89,E10_E14,E40_E46,F01_F99,G05_G99,H00_H99_excl_cj_om,I00_I99,I60_I64,J00_J99_excl_PI_bron,J20_J22,K00_K95,K35,K80,L00_L99,M00_M99,N00_N99,N39,O00_O99,P00_P15,P05_P07,Q00_Q99,R00_R99,R00_R09,R10_R19,R20_R39,R40_R49,R50_R69,R70_R94,R95_R99,S00_T88,V01_Y99,denom
2007-07-01,80 years and above,24,675,158,80,79,2,3,2,137,0,1,10,0,5,0,0,4,1,391,56,210,548,404,9,73,109,2,2376,704,452,53,166,0,1,60,68,155,9,0,0,0,5,1486,134,30,4,17,458,7,1011,60,157,436793
2007-08-01,80 years and above,13,709,155,77,73,1,5,3,144,1,0,5,0,1,3,1,1,2,374,44,198,502,357,16,70,110,1,2254,621,484,54,165,0,2,64,62,177,24,0,0,0,6,1429,147,31,8,15,386,8,1014,69,156,436793
2007-09-01,80 years and above,11,495,141,68,65,1,8,5,128,1,0,4,0,1,3,2,2,1,356,54,191,469,337,7,69,75,3,1963,541,385,56,149,1,1,55,50,151,14,0,0,0,3,1151,125,35,1,7,305,11,825,40,103,436793
2007-10-01,80 years and above,5,451,127,81,81,3,1,1,114,0,0,7,0,2,1,0,2,2,306,40,163,446,329,16,62,84,0,1876,607,325,59,140,1,3,52,49,150,14,0,0,0,1,1119,110,32,5,20,300,13,796,68,151,436793
2007-11-01,80 years and above,7,414,123,60,59,1,3,3,114,0,0,6,0,0,1,0,0,0,303,43,161,420,309,4,40,74,1,1760,534,327,58,136,0,1,46,48,137,10,0,0,0,3,1078,118,34,6,15,259,6,775,71,128,436793
2007-12-01,80 years and above,4,421,142,74,72,0,3,4,124,0,1,8,0,3,0,0,2,3,352,38,175,468,334,11,73,101,3,1756,497,338,46,156,1,1,50,49,161,20,0,0,0,6,1145,130,25,10,10,304,8,824,51,125,436793
2008-01-01,80 years and above,8,354,149,83,80,0,2,3,125,0,2,13,0,3,0,0,3,3,333,48,191,410,279,8,50,77,3,1674,526,351,44,158,0,1,39,42,119,5,0,0,0,3,964,99,27,8,15,225,11,704,52,102,444425
2008-02-01,80 years and above,3,346,137,76,74,2,10,5,127,0,0,5,0,2,0,0,2,2,313,38,173,401,275,16,62,68,2,1493,445,296,37,124,0,0,42,43,140,10,0,0,0,2,955,101,32,4,14,216,4,709,64,125,444425
2008-03-01,80 years and above,4,399,153,66,64,0,4,1,142,0,0,7,0,1,1,0,0,2,358,47,193,406,290,6,77,74,1,1623,488,335,51,175,0,1,51,33,137,14,0,0,0,1,1012,85,25,9,10,235,5,759,64,131,444425
2008-04-01,80 years and above,10,391,111,72,71,1,6,4,101,0,0,6,0,1,0,0,2,1,345,44,151,393,282,12,53,87,4,1719,523,317,44,160,1,2,39,54,143,10,0,0,0,1,1050,100,28,3,11,241,7,793,67,130,444425
2008-05-01,80 years and above,10,481,160,67,66,0,5,2,145,0,0,7,0,1,2,1,4,1,298,48,206,414,300,12,55,91,1,1807,534,325,50,138,0,0,42,42,155,14,0,0,0,2,1085,109,27,5,10,234,6,824,70,132,444425
2008-06-01,80 years and above,13,529,142,84,83,4,2,2,122,0,0,6,0,3,6,2,2,1,369,41,179,458,328,14,74,104,4,2169,631,419,56,178,0,3,42,43,165,11,0,0,0,1,1266,106,25,5,16,308,5,944,63,142,444425
2008-07-01,80 years and above,18,606,154,86,84,0,6,2,136,0,0,11,0,3,0,0,1,2,379,58,207,526,377,8,71,118,3,2445,701,445,66,179,0,0,60,35,169,12,0,0,0,0,1365,115,41,2,15,304,7,1014,80,170,444425
2008-08-01,80 years and above,9,586,184,71,70,1,6,1,162,0,0,4,0,7,4,1,6,1,348,50,230,491,353,9,78,105,1,2195,597,396,65,163,0,1,71,68,129,12,0,0,0,2,1302,139,42,2,14,284,8,980,73,155,444425
2008-09-01,80 years and above,13,495,174,90,88,4,7,5,152,0,1,11,0,3,3,1,2,2,311,53,222,454,359,11,83,82,2,1964,572,381,56,145,0,1,64,50,155,24,0,0,0,4,1165,142,35,5,10,245,6,849,60,132,444425
2008-10-01,80 years and above,8,467,152,75,74,1,2,1,139,0,1,6,0,3,2,0,1,1,327,40,191,467,346,7,65,95,0,1924,572,338,58,170,0,0,51,67,175,16,0,0,0,1,1100,110,40,3,14,235,8,811,72,150,444425
2008-11-01,80 years and above,4,412,138,65,64,0,1,2,124,0,0,10,0,3,1,0,1,2,332,41,177,405,293,12,48,77,0,1692,495,276,50,147,1,3,49,63,148,11,0,0,0,2,1072,122,20,4,15,206,4,808,60,115,444425
2008-12-01,80 years and above,3,378,137,76,72,1,8,6,121,0,1,5,0,3,3,1,1,1,344,40,175,437,301,10,58,76,2,1890,541,324,69,138,0,0,44,50,165,16,0,0,0,4,1102,104,27,4,15,214,7,853,59,139,444425
2009-01-01,80 years and above,7,428,199,87,84,7,5,6,156,0,0,20,0,16,2,1,6,1,326,56,248,493,303,41,68,92,4,1728,517,324,66,146,2,1,51,57,152,23,0,0,0,5,1167,128,42,5,10,254,6,873,74,144,451719
2009-02-01,80 years and above,10,410,176,89,87,5,4,5,143,0,2,18,0,5,1,0,8,3,366,54,224,458,307,40,52,81,2,1686,518,315,65,164,0,2,37,48,127,11,0,0,0,1,1035,127,36,2,13,222,5,736,51,107,451719
2009-03-01,80 years and above,3,486,189,101,98,2,6,4,157,0,0,16,0,11,1,0,4,2,348,61,237,465,285,42,54,75,3,1721,472,317,62,149,1,1,43,45,145,22,0,0,0,2,1086,85,38,5,18,282,6,762,72,141,451719
2009-04-01,80 years and above,12,449,167,70,67,1,9,5,142,0,1,11,0,9,2,1,6,0,368,60,221,471,316,31,75,87,2,1781,519,323,84,142,0,0,49,54,151,17,0,0,0,1,1162,125,46,6,10,291,5,812,51,118,451719
2009-05-01,80 years and above,12,585,201,110,105,4,5,6,169,0,0,16,0,2,3,0,5,4,346,72,260,539,357,27,66,111,5,2197,656,392,89,174,0,0,68,64,168,25,0,0,0,5,1314,121,34,4,15,362,10,909,75,158,451719
2009-06-01,80 years and above,24,757,181,102,101,2,6,3,154,0,0,15,0,5,3,1,5,1,382,63,234,561,378,32,94,116,5,2405,651,464,112,181,0,1,66,76,163,7,0,0,0,3,1579,128,45,6,16,386,10,1160,61,148,451719
2009-07-01,80 years and above,33,721,197,116,111,3,8,8,169,0,1,10,0,9,1,1,6,2,399,63,254,621,443,31,96,111,1,2716,767,513,104,189,1,1,75,83,174,25,0,0,0,5,1698,139,31,8,21,406,6,1242,72,144,451719
2009-08-01,80 years and above,20,660,211,82,80,0,6,5,189,1,1,11,0,3,3,1,4,1,359,60,267,523,363,15,85,111,2,2404,679,466,114,173,0,0,72,55,165,11,0,0,0,5,1361,146,36,11,18,304,9,1005,56,138,451719
2009-09-01,80 years and above,18,540,164,68,67,2,6,3,144,0,1,11,0,4,0,0,1,1,339,47,205,457,336,6,69,99,4,1977,567,395,86,173,0,1,65,50,144,11,0,0,0,1,1134,149,29,5,9,250,7,822,50,132,451719
2009-10-01,80 years and above,10,456,197,93,93,0,2,1,179,0,0,8,0,7,2,2,5,2,345,53,241,448,331,5,66,108,2,1952,580,353,65,143,0,0,58,70,151,17,0,0,0,3,1149,113,34,7,10,269,10,833,61,133,451719
2009-11-01,80 years and above,10,449,141,84,82,1,5,4,125,0,0,8,0,2,0,0,3,0,361,42,178,444,322,8,58,82,4,1910,542,345,60,162,1,1,52,63,151,14,0,0,0,4,1111,132,32,5,16,241,3,813,60,124,451719
2009-12-01,80 years and above,6,392,169,71,69,2,2,4,155,0,0,6,0,4,1,0,0,0,350,40,206,464,348,5,75,92,4,1900,584,367,64,131,0,0,61,43,147,18,0,0,0,0,1092,138,31,3,10,259,5,770,48,97,451719
2010-01-01,80 years and above,7,356,136,71,68,2,5,2,123,0,0,3,0,1,2,0,3,1,321,38,170,449,319,9,65,77,4,1807,532,316,62,145,0,1,50,36,171,19,0,0,0,0,1052,63,22,4,8,211,11,764,46,104,460291
2010-02-01,80 years and above,5,378,130,67,64,0,5,4,122,0,0,6,0,0,0,0,1,1,369,37,162,432,323,6,57,73,1,1697,512,285,49,152,0,1,39,41,144,15,0,0,0,2,947,63,18,8,7,200,6,690,40,89,460291
2010-03-01,80 years and above,6,414,152,80,77,2,8,7,143,0,0,4,1,0,1,0,1,1,363,41,191,460,360,4,67,95,0,1823,551,314,50,167,0,1,52,51,160,15,0,0,0,3,1044,72,24,8,6,205,9,761,50,107,460291
2010-04-01,80 years and above,9,439,127,71,70,2,7,3,118,0,0,3,1,0,2,0,2,0,362,43,166,460,352,9,70,91,1,1856,521,307,64,171,2,0,56,45,156,11,0,0,0,0,1098,68,22,9,8,214,6,828,58,115,460291
2010-05-01,80 years and above,12,556,189,73,71,1,6,3,174,0,0,8,0,0,6,1,1,2,413,56,241,539,400,5,74,101,2,2200,677,355,80,172,0,1,69,72,189,18,0,0,0,2,1215,86,35,8,10,270,9,850,43,116,460291
2010-06-01,80 years and above,18,655,192,87,85,1,8,9,176,0,0,7,0,0,2,1,3,2,395,48,234,581,429,10,96,124,3,2509,710,422,88,185,0,0,80,83,198,19,0,0,0,2,1418,113,17,11,11,294,12,1011,78,159,460291
2010-07-01,80 years and above,12,655,197,82,81,0,7,4,179,0,0,8,0,2,2,0,1,3,397,50,245,590,438,9,81,138,2,2570,746,461,99,184,1,3,71,87,183,18,0,0,0,4,1375,94,30,8,9,271,8,1005,73,158,460291
2010-08-01,80 years and above,22,636,170,90,85,3,8,9,153,0,0,4,0,1,6,2,2,5,348,39,206,548,418,8,79,101,2,2355,634,416,82,169,0,1,51,81,173,25,0,0,0,2,1282,83,21,6,7,269,15,931,79,154,460291
2010-09-01,80 years and above,10,457,160,75,73,1,2,2,145,0,1,4,0,2,2,0,2,1,356,43,200,457,346,9,65,109,1,1964,537,348,76,154,0,0,57,49,147,18,0,0,0,1,1102,74,22,3,7,227,4,808,49,108,460291
2010-10-01,80 years and above,7,499,166,83,83,2,6,2,153,0,1,6,0,3,1,0,2,0,338,46,209,461,352,6,60,89,2,1979,577,362,74,159,1,0,57,52,171,18,0,0,0,4,1062,60,24,2,9,195,8,802,53,114,460291
2010-11-01,80 years and above,7,419,158,71,70,0,8,6,147,0,0,6,0,0,1,1,2,0,372,45,199,461,346,10,74,86,1,1883,583,309,62,152,0,1,46,47,145,16,0,0,0,1,999,72,17,7,8,173,4,762,67,124,460291
2010-12-01,80 years and above,6,398,151,83,79,2,6,4,138,0,0,8,0,1,1,0,3,3,376,46,195,483,363,4,64,72,0,1932,573,314,85,153,0,1,44,59,144,19,0,0,0,2,1012,71,15,8,8,187,4,765,53,128,460291
2011-01-01,80 years and above,5,447,183,81,80,1,4,2,161,1,1,7,0,4,2,1,6,3,396,43,225,475,354,5,81,84,0,1896,548,307,57,189,0,2,54,48,174,19,0,0,0,0,979,16,4,2,1,169,1,795,54,102,469437
2011-02-01,80 years and above,5,429,153,75,74,3,8,6,140,0,1,8,0,1,3,2,1,0,335,48,195,449,322,9,75,91,1,1725,530,274,55,138,0,0,53,63,146,18,0,0,0,1,858,16,1,0,1,148,2,698,36,88,469437
2011-03-01,80 years and above,7,417,178,92,92,0,9,4,162,0,0,4,0,4,2,1,2,2,373,57,230,492,360,7,77,75,3,1850,543,311,87,153,1,1,57,53,160,24,0,0,0,3,981,15,7,1,2,170,3,792,38,94,469437
2011-04-01,80 years and above,13,438,179,62,60,1,6,5,155,0,0,7,0,6,1,0,5,5,387,51,221,501,377,5,97,83,2,1891,540,291,81,182,0,0,48,52,174,19,0,0,0,3,1000,14,4,2,3,163,3,819,48,107,469437
2011-05-01,80 years and above,11,585,167,90,88,0,3,3,153,0,0,6,0,2,0,0,3,1,433,79,242,540,381,8,78,123,2,2229,648,388,112,190,0,0,64,64,191,22,0,0,0,1,1146,17,2,0,1,197,0,935,49,121,469437
2011-06-01,80 years and above,26,701,213,78,77,0,9,8,192,0,0,5,0,1,2,1,4,4,434,59,268,579,410,7,115,124,3,2587,703,462,101,180,0,0,77,50,169,22,0,0,0,1,1360,23,2,0,3,234,1,1107,63,163,469437
2011-07-01,80 years and above,26,749,238,116,112,3,8,6,217,0,1,10,0,4,3,0,1,1,419,65,290,658,489,10,100,106,3,2685,799,437,116,195,0,2,72,91,227,26,0,0,0,3,1389,29,4,2,6,243,9,1112,74,148,469437
2011-08-01,80 years and above,16,671,221,86,84,2,7,6,205,0,1,8,0,5,2,0,2,0,393,59,275,595,437,5,104,102,1,2628,750,447,102,194,0,0,87,67,201,27,0,0,0,1,1282,18,2,1,2,245,3,1023,52,142,469437
2011-09-01,80 years and above,14,600,197,101,100,6,5,3,180,0,1,9,0,2,2,0,4,1,370,49,241,554,397,6,100,109,4,2155,592,385,104,188,0,4,72,61,181,13,0,0,0,4,1103,16,4,3,0,207,4,881,58,124,469437
2011-10-01,80 years and above,15,526,213,83,83,1,6,5,197,0,0,5,0,6,1,0,4,0,380,61,269,527,380,9,90,82,5,2059,579,360,88,195,0,0,77,59,177,14,0,0,0,3,1047,13,3,1,3,189,2,841,61,128,469437
2011-11-01,80 years and above,11,472,171,84,83,0,5,2,160,0,1,3,0,2,1,0,1,1,383,53,220,470,357,2,70,86,2,1946,543,361,60,165,0,1,57,53,150,13,0,0,0,3,980,17,3,2,4,198,4,758,49,108,469437
2011-12-01,80 years and above,7,428,187,71,71,2,4,2,171,0,1,9,1,2,2,0,1,1,375,50,230,497,359,4,77,92,1,1852,572,348,74,161,0,0,48,42,187,23,0,0,0,0,898,7,4,2,3,160,3,727,54,109,469437
2012-01-01,80 years and above,15,433,179,86,80,2,8,8,161,0,1,6,0,5,2,1,1,1,409,44,220,522,396,6,85,119,2,1879,551,319,63,175,0,3,58,53,177,21,0,0,0,1,940,5,0,1,0,162,1,771,59,116,479265
2012-02-01,80 years and above,9,424,175,82,81,0,2,1,159,0,1,5,0,4,1,0,1,2,376,47,217,493,358,7,67,79,4,1826,527,277,63,163,0,2,38,52,173,27,0,0,0,3,817,1,0,0,0,136,0,680,53,130,479265
2012-03-01,80 years and above,6,400,182,71,70,1,2,3,169,1,0,6,0,2,0,0,2,2,373,52,229,486,359,6,69,98,1,1793,512,298,85,154,0,5,47,46,166,18,0,0,0,1,860,0,1,0,0,141,2,716,48,117,479265
2012-04-01,80 years and above,10,482,182,58,56,0,5,5,165,0,0,8,0,4,3,0,5,0,374,52,230,507,385,12,90,82,3,1946,587,331,95,151,0,0,77,44,192,32,0,0,0,2,933,2,0,1,0,140,0,790,63,121,479265
2012-05-01,80 years and above,14,509,201,70,68,0,10,11,178,0,0,10,0,2,4,0,5,2,370,61,255,551,414,4,85,98,3,2081,586,346,87,188,0,1,59,55,185,19,0,0,0,4,985,2,0,0,0,141,0,842,64,136,479265
2012-06-01,80 years and above,15,626,189,90,86,4,6,3,174,0,0,7,0,0,0,0,2,1,381,69,249,630,462,12,103,117,2,2400,681,449,114,179,0,2,68,54,206,26,0,0,0,2,1195,1,1,0,0,207,1,985,71,155,479265
2012-07-01,80 years and above,18,715,254,67,66,0,5,2,237,0,1,8,0,3,1,0,1,4,410,67,318,673,486,10,100,107,5,2570,682,523,118,203,1,2,100,71,236,23,0,0,0,4,1201,0,0,1,0,241,2,957,82,177,479265
2012-08-01,80 years and above,28,768,236,115,115,2,11,9,213,0,1,14,0,0,0,0,3,4,396,67,299,675,515,5,95,152,4,2632,708,494,132,189,1,2,83,67,210,20,0,0,0,4,1355,2,0,1,0,210,2,1140,64,141,479265
2012-09-01,80 years and above,9,601,222,80,78,1,3,4,199,0,1,11,0,5,2,1,1,4,367,62,280,572,428,8,77,101,4,2214,601,464,100,192,1,2,63,51,180,26,0,0,0,3,1070,7,1,0,0,145,3,915,62,128,479265
2012-10-01,80 years and above,10,468,228,88,86,0,11,7,211,0,1,8,0,2,2,0,1,3,386,49,273,570,436,6,84,104,2,2068,560,398,99,186,1,1,83,51,189,17,0,0,0,4,985,1,1,2,1,143,1,836,55,127,479265
2012-11-01,80 years and above,10,416,192,88,87,2,7,5,174,0,2,7,0,4,1,0,1,2,390,60,249,529,406,7,75,94,1,1994,552,348,78,174,0,2,69,43,174,14,0,0,0,2,982,4,0,0,0,174,0,804,51,110,479265
2012-12-01,80 years and above,7,466,200,97,92,2,7,7,187,0,0,4,0,2,2,0,1,2,392,62,254,578,405,9,91,110,3,2064,581,331,88,177,0,0,57,38,183,16,0,0,0,2,992,1,0,1,0,143,1,846,46,129,479265
2013-01-01,80 years and above,3,403,206,81,79,2,6,4,184,0,1,6,0,5,2,0,4,3,419,63,264,603,430,17,96,92,4,1937,544,343,75,173,0,1,88,57,183,16,0,0,0,2,937,2,0,1,0,141,1,792,47,109,489629
2013-02-01,80 years and above,7,367,178,87,84,3,6,4,154,0,0,4,0,9,1,1,2,4,349,40,211,504,366,9,62,90,3,1714,468,328,54,155,2,1,59,38,160,20,0,0,0,0,838,0,0,0,1,145,1,691,68,117,489629
2013-03-01,80 years and above,8,437,194,101,99,5,7,6,173,0,0,10,0,6,1,0,3,1,391,59,245,534,394,8,92,107,4,1896,565,333,96,156,1,0,53,32,192,12,0,0,0,1,891,1,0,0,0,157,0,733,50,112,489629
2013-04-01,80 years and above,9,456,208,94,90,4,8,6,189,0,0,8,0,8,1,1,1,2,429,54,256,565,429,7,78,81,3,1950,573,356,81,154,0,3,62,51,208,22,0,0,0,1,973,1,0,0,0,170,0,802,60,124,489629
2013-05-01,80 years and above,10,559,230,90,83,4,6,6,209,0,0,5,0,11,3,0,3,3,417,54,277,638,488,11,85,123,0,2398,678,398,100,206,0,2,91,55,211,20,0,0,0,4,1028,2,0,0,0,171,0,855,58,152,489629
2013-06-01,80 years and above,19,669,255,78,77,0,4,1,235,0,0,10,0,8,1,1,2,0,430,64,315,650,470,7,107,110,2,2433,608,450,94,184,0,0,69,61,230,27,0,0,0,3,1072,5,0,0,1,191,0,876,62,164,489629
2013-07-01,80 years and above,14,667,267,91,88,1,8,7,240,2,0,13,0,3,1,0,3,0,422,81,339,683,522,9,121,146,1,2552,709,437,113,227,0,1,82,69,225,21,0,0,0,6,1112,1,0,1,0,216,1,893,62,150,489629
2013-08-01,80 years and above,14,660,265,82,81,3,4,2,237,1,0,10,0,8,1,1,5,2,444,89,349,730,541,6,119,142,1,2628,757,463,110,196,2,2,84,59,230,19,0,0,0,1,1081,1,0,0,0,194,1,885,88,182,489629
2013-09-01,80 years and above,11,607,236,70,66,0,4,6,221,0,0,6,0,3,2,1,1,0,429,59,289,669,515,12,107,111,6,2373,622,442,112,207,0,2,84,48,211,29,0,0,0,3,977,3,0,0,0,141,1,832,80,154,489629
2013-10-01,80 years and above,10,545,241,101,97,1,8,7,221,0,0,11,0,7,2,0,1,2,426,52,292,620,474,5,95,112,0,2179,572,397,91,209,0,3,69,36,225,18,0,0,0,0,984,1,0,0,0,159,0,824,77,150,489629
2013-11-01,80 years and above,10,463,224,80,74,3,8,4,202,0,2,8,0,4,1,0,2,4,402,53,273,601,451,8,94,102,0,1987,570,373,90,192,0,3,65,35,204,27,0,0,0,2,915,1,0,0,1,154,1,758,52,124,489629
2013-12-01,80 years and above,6,466,194,74,72,2,6,4,174,0,0,6,0,5,2,0,3,1,406,53,243,612,447,11,97,103,2,2092,529,327,84,189,0,0,68,34,192,23,0,0,0,2,943,0,2,0,0,139,0,802,51,122,489629
2014-01-01,80 years and above,8,485,228,83,79,5,6,8,209,0,0,7,0,3,2,0,3,4,428,59,280,628,465,7,94,112,3,2164,605,387,89,165,0,2,65,47,217,31,0,0,0,1,912,0,0,1,0,162,0,749,64,123,500480
2014-02-01,80 years and above,3,418,195,76,73,2,3,1,179,0,0,10,0,5,0,0,0,1,395,41,229,546,382,7,92,103,1,1873,520,319,82,186,0,1,41,56,216,23,0,0,0,0,858,0,0,0,0,147,1,710,49,116,500480
2014-03-01,80 years and above,7,508,205,90,88,4,7,8,189,0,2,6,0,4,0,0,1,1,419,69,268,619,456,6,98,104,1,2000,571,362,79,182,0,2,50,44,206,22,0,0,0,1,917,0,0,0,0,143,0,774,71,139,500480
2014-04-01,80 years and above,7,502,217,91,88,1,3,4,194,0,0,7,0,5,3,1,4,4,424,67,276,562,413,9,115,96,3,2154,555,378,92,171,0,0,64,45,196,18,0,0,0,0,928,0,0,0,0,159,0,769,58,131,500480
